Year,Country,Division,Species Name,Metric Tonnes
1965,POLAND - E/POL,1C,ATLANTIC HALIBUT - HAL,1
1965,ROMANIA - ROM,5Z,ATLANTIC HALIBUT - HAL,3
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,ATLANTIC HALIBUT - HAL,62
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,ATLANTIC HALIBUT - HAL,31
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,ATLANTIC HALIBUT - HAL,22
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HALIBUT - HAL,20
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,5Z,ATLANTIC HALIBUT - HAL,13
1965,UNION SOVIET SOCIALIST REPUBLICS - SUN,3N,ATLANTIC HALIBUT - HAL,1
1965,UNITED KINGDOM - E/GBR,3O,ATLANTIC HALIBUT - HAL,230
1965,UNITED KINGDOM - E/GBR,3PS,ATLANTIC HALIBUT - HAL,116
1965,UNITED KINGDOM - E/GBR,3L,ATLANTIC HALIBUT - HAL,41
1965,UNITED KINGDOM - E/GBR,3PN,ATLANTIC HALIBUT - HAL,25
1965,UNITED KINGDOM - E/GBR,3M,ATLANTIC HALIBUT - HAL,11
1965,UNITED KINGDOM - E/GBR,2J,ATLANTIC HALIBUT - HAL,10
1965,UNITED KINGDOM - E/GBR,3K,ATLANTIC HALIBUT - HAL,10
1965,UNITED KINGDOM - E/GBR,1F,ATLANTIC HALIBUT - HAL,9
1965,UNITED KINGDOM - E/GBR,1D,ATLANTIC HALIBUT - HAL,8
1965,UNITED KINGDOM - E/GBR,1E,ATLANTIC HALIBUT - HAL,3
1965,UNITED KINGDOM - E/GBR,2H,ATLANTIC HALIBUT - HAL,3
1965,UNITED KINGDOM - E/GBR,3N,ATLANTIC HALIBUT - HAL,3
1965,UNITED KINGDOM - E/GBR,4VN,ATLANTIC HALIBUT - HAL,3
1965,UNITED KINGDOM - E/GBR,2G,ATLANTIC HALIBUT - HAL,2
1965,UNITED KINGDOM - E/GBR,1C,ATLANTIC HALIBUT - HAL,2
1965,UNITED KINGDOM - E/GBR,1B,ATLANTIC HALIBUT - HAL,1
1965,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,66
1965,UNITED STATES OF AMERICA - USA,5Z,ATLANTIC HALIBUT - HAL,62
1965,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,5
1965,UNITED STATES OF AMERICA - USA,4W,ATLANTIC HALIBUT - HAL,2
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HALIBUT - HAL,836
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HALIBUT - HAL,317
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC HALIBUT - HAL,215
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,ATLANTIC HALIBUT - HAL,168
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,ATLANTIC HALIBUT - HAL,150
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,5Z,ATLANTIC HALIBUT - HAL,120
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,ATLANTIC HALIBUT - HAL,90
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HALIBUT - HAL,75
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,ATLANTIC HALIBUT - HAL,73
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,3N,ATLANTIC HALIBUT - HAL,30
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,ATLANTIC HALIBUT - HAL,16
1964,CANADA MARITIMES & QUEBEC - CAN-MQ,3L,ATLANTIC HALIBUT - HAL,8
1964,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,266
1964,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,85
1964,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,78
1964,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,63
1964,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,16
1964,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,13
1964,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,11
1964,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,2
1964,CANADA NEWFOUNDLAND - CAN-N,4T,ATLANTIC HALIBUT - HAL,1
1964,DENMARK GREENLAND - GRL,1F,ATLANTIC HALIBUT - HAL,15
1964,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,6
1964,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,3
1964,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,1
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,ATLANTIC HALIBUT - HAL,93
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,81
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,ATLANTIC HALIBUT - HAL,75
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,41
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,1B,ATLANTIC HALIBUT - HAL,38
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,ATLANTIC HALIBUT - HAL,20
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,ATLANTIC HALIBUT - HAL,16
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,4W,ATLANTIC HALIBUT - HAL,14
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,ATLANTIC HALIBUT - HAL,6
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,4X,ATLANTIC HALIBUT - HAL,2
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,3M,ATLANTIC HALIBUT - HAL,1
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,2G,ATLANTIC HALIBUT - HAL,1
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,3L,ATLANTIC HALIBUT - HAL,1
1964,FEDERAL REPUBLIC OF GERMANY - E/DEU,4VS,ATLANTIC HALIBUT - HAL,1
1964,FRANCE MAINLAND - E/FRA-M,3N,ATLANTIC HALIBUT - HAL,43
1964,FRANCE MAINLAND - E/FRA-M,3L,ATLANTIC HALIBUT - HAL,26
1964,FRANCE MAINLAND - E/FRA-M,3K,ATLANTIC HALIBUT - HAL,12
1964,FRANCE MAINLAND - E/FRA-M,4R,ATLANTIC HALIBUT - HAL,8
1964,FRANCE MAINLAND - E/FRA-M,4VS,ATLANTIC HALIBUT - HAL,4
1964,FRANCE MAINLAND - E/FRA-M,2J,ATLANTIC HALIBUT - HAL,4
1964,FRANCE MAINLAND - E/FRA-M,3PN,ATLANTIC HALIBUT - HAL,2
1964,FRANCE MAINLAND - E/FRA-M,1B,ATLANTIC HALIBUT - HAL,1
1964,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,19
1964,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3O,ATLANTIC HALIBUT - HAL,11
1964,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC HALIBUT - HAL,4
1964,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,ATLANTIC HALIBUT - HAL,1
1964,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,ATLANTIC HALIBUT - HAL,1
1964,ICELAND - ISL,3PN,ATLANTIC HALIBUT - HAL,70
1964,ICELAND - ISL,3K,ATLANTIC HALIBUT - HAL,4
1964,ICELAND - ISL,1D,ATLANTIC HALIBUT - HAL,2
1964,ICELAND - ISL,1F,ATLANTIC HALIBUT - HAL,1
1964,JAPAN - JPN,3NK,ATLANTIC HALIBUT - HAL,26
1964,NORWAY - NOR,1NK,ATLANTIC HALIBUT - HAL,173
1964,NORWAY - NOR,3NK,ATLANTIC HALIBUT - HAL,63
1964,NORWAY - NOR,1D,ATLANTIC HALIBUT - HAL,2
1964,NORWAY - NOR,1C,ATLANTIC HALIBUT - HAL,2
1964,NORWAY - NOR,1B,ATLANTIC HALIBUT - HAL,1
1964,NORWAY - NOR,1E,ATLANTIC HALIBUT - HAL,1
1964,POLAND - E/POL,3K,ATLANTIC HALIBUT - HAL,55
1964,POLAND - E/POL,2J,ATLANTIC HALIBUT - HAL,18
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,ATLANTIC HALIBUT - HAL,56
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,ATLANTIC HALIBUT - HAL,24
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HALIBUT - HAL,23
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,ATLANTIC HALIBUT - HAL,15
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,4X,ATLANTIC HALIBUT - HAL,10
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,3PN,ATLANTIC HALIBUT - HAL,5
1964,UNION SOVIET SOCIALIST REPUBLICS - SUN,5Z,ATLANTIC HALIBUT - HAL,1
1964,UNITED KINGDOM - E/GBR,3PS,ATLANTIC HALIBUT - HAL,434
1964,UNITED KINGDOM - E/GBR,3L,ATLANTIC HALIBUT - HAL,57
1964,UNITED KINGDOM - E/GBR,1F,ATLANTIC HALIBUT - HAL,32
1964,UNITED KINGDOM - E/GBR,4R,ATLANTIC HALIBUT - HAL,22
1964,UNITED KINGDOM - E/GBR,3O,ATLANTIC HALIBUT - HAL,15
1964,UNITED KINGDOM - E/GBR,1D,ATLANTIC HALIBUT - HAL,15
1964,UNITED KINGDOM - E/GBR,1E,ATLANTIC HALIBUT - HAL,11
1964,UNITED KINGDOM - E/GBR,3M,ATLANTIC HALIBUT - HAL,8
1964,UNITED KINGDOM - E/GBR,1C,ATLANTIC HALIBUT - HAL,7
1964,UNITED KINGDOM - E/GBR,4VN,ATLANTIC HALIBUT - HAL,7
1964,UNITED KINGDOM - E/GBR,3N,ATLANTIC HALIBUT - HAL,2
1964,UNITED KINGDOM - E/GBR,2J,ATLANTIC HALIBUT - HAL,2
1964,UNITED KINGDOM - E/GBR,1B,ATLANTIC HALIBUT - HAL,2
1964,UNITED KINGDOM - E/GBR,4W,ATLANTIC HALIBUT - HAL,1
1964,UNITED KINGDOM - E/GBR,4VS,ATLANTIC HALIBUT - HAL,1
1964,UNITED KINGDOM - E/GBR,3PN,ATLANTIC HALIBUT - HAL,1
1964,UNITED STATES OF AMERICA - USA,5Z,ATLANTIC HALIBUT - HAL,70
1964,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,45
1964,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,13
1964,UNITED STATES OF AMERICA - USA,4VS,ATLANTIC HALIBUT - HAL,5
1964,UNITED STATES OF AMERICA - USA,4W,ATLANTIC HALIBUT - HAL,3
1964,UNITED STATES OF AMERICA - USA,4S,ATLANTIC HALIBUT - HAL,2
1964,UNITED STATES OF AMERICA - USA,4R,ATLANTIC HALIBUT - HAL,2
1964,UNITED STATES OF AMERICA - USA,4VN,ATLANTIC HALIBUT - HAL,2
1964,UNITED STATES OF AMERICA - USA,3N,ATLANTIC HALIBUT - HAL,1
1964,UNITED STATES OF AMERICA - USA,3PS,ATLANTIC HALIBUT - HAL,1
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HALIBUT - HAL,826
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HALIBUT - HAL,419
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,ATLANTIC HALIBUT - HAL,280
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,ATLANTIC HALIBUT - HAL,160
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC HALIBUT - HAL,157
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,ATLANTIC HALIBUT - HAL,141
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,3N,ATLANTIC HALIBUT - HAL,114
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,5Z,ATLANTIC HALIBUT - HAL,88
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,ATLANTIC HALIBUT - HAL,77
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,ATLANTIC HALIBUT - HAL,67
1963,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HALIBUT - HAL,44
1963,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,165
1963,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,134
1963,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,69
1963,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,61
1963,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,8
1963,CANADA NEWFOUNDLAND - CAN-N,4T,ATLANTIC HALIBUT - HAL,3
1963,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,3
1963,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,3
1963,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,1
1963,CANADA NEWFOUNDLAND - CAN-N,4W,ATLANTIC HALIBUT - HAL,1
1963,DENMARK GREENLAND - GRL,1F,ATLANTIC HALIBUT - HAL,10
1963,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,4
1963,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,3
1963,FAROE ISLANDS - FRO,1NK,ATLANTIC HALIBUT - HAL,85
1963,FAROE ISLANDS - FRO,3NK,ATLANTIC HALIBUT - HAL,20
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,ATLANTIC HALIBUT - HAL,112
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,88
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,ATLANTIC HALIBUT - HAL,68
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,1B,ATLANTIC HALIBUT - HAL,60
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,41
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,4W,ATLANTIC HALIBUT - HAL,8
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,4VS,ATLANTIC HALIBUT - HAL,4
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,2H,ATLANTIC HALIBUT - HAL,1
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,ATLANTIC HALIBUT - HAL,1
1963,FEDERAL REPUBLIC OF GERMANY - E/DEU,4X,ATLANTIC HALIBUT - HAL,1
1963,FRANCE MAINLAND - E/FRA-M,3L,ATLANTIC HALIBUT - HAL,12
1963,FRANCE MAINLAND - E/FRA-M,1B,ATLANTIC HALIBUT - HAL,10
1963,FRANCE MAINLAND - E/FRA-M,1C,ATLANTIC HALIBUT - HAL,6
1963,FRANCE MAINLAND - E/FRA-M,3K,ATLANTIC HALIBUT - HAL,5
1963,FRANCE MAINLAND - E/FRA-M,3N,ATLANTIC HALIBUT - HAL,2
1963,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3O,ATLANTIC HALIBUT - HAL,24
1963,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,18
1963,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3N,ATLANTIC HALIBUT - HAL,1
1963,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,ATLANTIC HALIBUT - HAL,1
1963,ICELAND - ISL,3K,ATLANTIC HALIBUT - HAL,9
1963,ICELAND - ISL,1D,ATLANTIC HALIBUT - HAL,5
1963,ICELAND - ISL,1E,ATLANTIC HALIBUT - HAL,3
1963,JAPAN - JPN,3NK,ATLANTIC HALIBUT - HAL,4
1963,NORWAY - NOR,1NK,ATLANTIC HALIBUT - HAL,242
1963,NORWAY - NOR,3NK,ATLANTIC HALIBUT - HAL,27
1963,NORWAY - NOR,3PS,ATLANTIC HALIBUT - HAL,4
1963,NORWAY - NOR,1F,ATLANTIC HALIBUT - HAL,4
1963,POLAND - E/POL,3K,ATLANTIC HALIBUT - HAL,22
1963,POLAND - E/POL,2J,ATLANTIC HALIBUT - HAL,5
1963,POLAND - E/POL,3L,ATLANTIC HALIBUT - HAL,5
1963,POLAND - E/POL,3M,ATLANTIC HALIBUT - HAL,4
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HALIBUT - HAL,45
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,ATLANTIC HALIBUT - HAL,29
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,3L,ATLANTIC HALIBUT - HAL,18
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,ATLANTIC HALIBUT - HAL,4
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,3PN,ATLANTIC HALIBUT - HAL,1
1963,UNION SOVIET SOCIALIST REPUBLICS - SUN,5Z,ATLANTIC HALIBUT - HAL,1
1963,UNITED KINGDOM - E/GBR,3O,ATLANTIC HALIBUT - HAL,119
1963,UNITED KINGDOM - E/GBR,3PS,ATLANTIC HALIBUT - HAL,50
1963,UNITED KINGDOM - E/GBR,1F,ATLANTIC HALIBUT - HAL,37
1963,UNITED KINGDOM - E/GBR,1D,ATLANTIC HALIBUT - HAL,25
1963,UNITED KINGDOM - E/GBR,2J,ATLANTIC HALIBUT - HAL,23
1963,UNITED KINGDOM - E/GBR,3L,ATLANTIC HALIBUT - HAL,12
1963,UNITED KINGDOM - E/GBR,3M,ATLANTIC HALIBUT - HAL,10
1963,UNITED KINGDOM - E/GBR,1E,ATLANTIC HALIBUT - HAL,8
1963,UNITED KINGDOM - E/GBR,1C,ATLANTIC HALIBUT - HAL,7
1963,UNITED KINGDOM - E/GBR,4W,ATLANTIC HALIBUT - HAL,2
1963,UNITED KINGDOM - E/GBR,1B,ATLANTIC HALIBUT - HAL,1
1963,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,50
1963,UNITED STATES OF AMERICA - USA,5Z,ATLANTIC HALIBUT - HAL,44
1963,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,13
1963,UNITED STATES OF AMERICA - USA,4W,ATLANTIC HALIBUT - HAL,4
1963,UNITED STATES OF AMERICA - USA,4VS,ATLANTIC HALIBUT - HAL,3
1963,UNITED STATES OF AMERICA - USA,4R,ATLANTIC HALIBUT - HAL,1
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HALIBUT - HAL,774
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HALIBUT - HAL,596
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,ATLANTIC HALIBUT - HAL,464
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,ATLANTIC HALIBUT - HAL,272
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC HALIBUT - HAL,230
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,ATLANTIC HALIBUT - HAL,142
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,ATLANTIC HALIBUT - HAL,104
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,ATLANTIC HALIBUT - HAL,88
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HALIBUT - HAL,56
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,3N,ATLANTIC HALIBUT - HAL,54
1962,CANADA MARITIMES & QUEBEC - CAN-MQ,5Z,ATLANTIC HALIBUT - HAL,35
1962,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,460
1962,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,154
1962,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,63
1962,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,55
1962,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,11
1962,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,3
1962,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,3
1962,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,2
1962,CANADA NEWFOUNDLAND - CAN-N,4T,ATLANTIC HALIBUT - HAL,2
1962,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,2
1962,FAROE ISLANDS - FRO,1NK,ATLANTIC HALIBUT - HAL,54
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1C,ATLANTIC HALIBUT - HAL,169
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,114
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,66
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,ATLANTIC HALIBUT - HAL,55
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1B,ATLANTIC HALIBUT - HAL,36
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,ATLANTIC HALIBUT - HAL,7
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,ATLANTIC HALIBUT - HAL,4
1962,FEDERAL REPUBLIC OF GERMANY - E/DEU,1A,ATLANTIC HALIBUT - HAL,1
1962,FRANCE MAINLAND - E/FRA-M,1C,ATLANTIC HALIBUT - HAL,6
1962,FRANCE MAINLAND - E/FRA-M,3L,ATLANTIC HALIBUT - HAL,5
1962,FRANCE MAINLAND - E/FRA-M,3PS,ATLANTIC HALIBUT - HAL,2
1962,FRANCE MAINLAND - E/FRA-M,4VS,ATLANTIC HALIBUT - HAL,1
1962,FRANCE MAINLAND - E/FRA-M,4R,ATLANTIC HALIBUT - HAL,1
1962,FRANCE MAINLAND - E/FRA-M,4VN,ATLANTIC HALIBUT - HAL,1
1962,FRANCE MAINLAND - E/FRA-M,3PN,ATLANTIC HALIBUT - HAL,1
1962,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3O,ATLANTIC HALIBUT - HAL,46
1962,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,2
1962,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3L,ATLANTIC HALIBUT - HAL,2
1962,ICELAND - ISL,3K,ATLANTIC HALIBUT - HAL,6
1962,ICELAND - ISL,1E,ATLANTIC HALIBUT - HAL,4
1962,ICELAND - ISL,1D,ATLANTIC HALIBUT - HAL,3
1962,ICELAND - ISL,1C,ATLANTIC HALIBUT - HAL,3
1962,ICELAND - ISL,1F,ATLANTIC HALIBUT - HAL,2
1962,ITALY - E/ITA,3NK,ATLANTIC HALIBUT - HAL,6
1962,ITALY - E/ITA,4NK,ATLANTIC HALIBUT - HAL,3
1962,JAPAN - JPN,3NK,ATLANTIC HALIBUT - HAL,1
1962,NORWAY - NOR,1NK,ATLANTIC HALIBUT - HAL,202
1962,NORWAY - NOR,3NK,ATLANTIC HALIBUT - HAL,122
1962,POLAND - E/POL,3K,ATLANTIC HALIBUT - HAL,9
1962,POLAND - E/POL,3L,ATLANTIC HALIBUT - HAL,7
1962,POLAND - E/POL,2J,ATLANTIC HALIBUT - HAL,6
1962,POLAND - E/POL,1C,ATLANTIC HALIBUT - HAL,2
1962,POLAND - E/POL,3M,ATLANTIC HALIBUT - HAL,1
1962,POLAND - E/POL,1F,ATLANTIC HALIBUT - HAL,1
1962,POLAND - E/POL,1E,ATLANTIC HALIBUT - HAL,1
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,ATLANTIC HALIBUT - HAL,78
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,ATLANTIC HALIBUT - HAL,35
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,5Z,ATLANTIC HALIBUT - HAL,25
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,4W,ATLANTIC HALIBUT - HAL,21
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,ATLANTIC HALIBUT - HAL,4
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,ATLANTIC HALIBUT - HAL,3
1962,UNION SOVIET SOCIALIST REPUBLICS - SUN,3M,ATLANTIC HALIBUT - HAL,3
1962,UNITED KINGDOM - E/GBR,3O,ATLANTIC HALIBUT - HAL,132
1962,UNITED KINGDOM - E/GBR,3PS,ATLANTIC HALIBUT - HAL,75
1962,UNITED KINGDOM - E/GBR,1F,ATLANTIC HALIBUT - HAL,54
1962,UNITED KINGDOM - E/GBR,1D,ATLANTIC HALIBUT - HAL,17
1962,UNITED KINGDOM - E/GBR,1E,ATLANTIC HALIBUT - HAL,14
1962,UNITED KINGDOM - E/GBR,3K,ATLANTIC HALIBUT - HAL,12
1962,UNITED KINGDOM - E/GBR,2J,ATLANTIC HALIBUT - HAL,8
1962,UNITED KINGDOM - E/GBR,3L,ATLANTIC HALIBUT - HAL,7
1962,UNITED KINGDOM - E/GBR,1B,ATLANTIC HALIBUT - HAL,6
1962,UNITED KINGDOM - E/GBR,1C,ATLANTIC HALIBUT - HAL,3
1962,UNITED KINGDOM - E/GBR,3N,ATLANTIC HALIBUT - HAL,2
1962,UNITED KINGDOM - E/GBR,3M,ATLANTIC HALIBUT - HAL,1
1962,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,50
1962,UNITED STATES OF AMERICA - USA,5Z,ATLANTIC HALIBUT - HAL,35
1962,UNITED STATES OF AMERICA - USA,4X,ATLANTIC HALIBUT - HAL,11
1962,UNITED STATES OF AMERICA - USA,4W,ATLANTIC HALIBUT - HAL,4
1962,UNITED STATES OF AMERICA - USA,3PS,ATLANTIC HALIBUT - HAL,2
1962,UNITED STATES OF AMERICA - USA,4VS,ATLANTIC HALIBUT - HAL,2
1962,UNITED STATES OF AMERICA - USA,5NK,ATLANTIC HALIBUT - HAL,1
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4X,ATLANTIC HALIBUT - HAL,584
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,3O,ATLANTIC HALIBUT - HAL,517
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4W,ATLANTIC HALIBUT - HAL,510
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4VS,ATLANTIC HALIBUT - HAL,383
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4S,ATLANTIC HALIBUT - HAL,382
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,3PS,ATLANTIC HALIBUT - HAL,362
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4R,ATLANTIC HALIBUT - HAL,288
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,3N,ATLANTIC HALIBUT - HAL,138
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4T,ATLANTIC HALIBUT - HAL,53
1961,CANADA MARITIMES & QUEBEC - CAN-MQ,4VN,ATLANTIC HALIBUT - HAL,20
