"YR"	"GEAR"	"NAFO"	"SEX"	"LEN"	"SAMPLE_NUM_AT_LEN"	"NUM_AT_LEN"
"1990"	"50"	"3N"	"1"	"129"	"3"	"3.36"
"1990"	"50"	"3N"	"1"	"130"	"1"	"1.28"
"1990"	"50"	"3N"	"1"	"131"	"1"	"1.28"
"1990"	"50"	"3N"	"1"	"132"	"3"	"3.83"
"1990"	"50"	"3N"	"1"	"134"	"1"	"1.05"
"1990"	"50"	"3N"	"1"	"135"	"2"	"2.28"
"1990"	"50"	"3N"	"1"	"136"	"2"	"2.12"
"1990"	"50"	"3N"	"1"	"138"	"1"	"1.23"
"1990"	"50"	"3N"	"1"	"140"	"2"	"2.28"
"1990"	"50"	"3N"	"1"	"141"	"1"	"1.08"
"1990"	"50"	"3N"	"1"	"143"	"3"	"3.23"
"1990"	"50"	"3N"	"1"	"145"	"1"	"1.02"
"1990"	"50"	"3N"	"1"	"147"	"1"	"1.05"
"1990"	"50"	"3N"	"1"	"148"	"1"	"1.28"
"1990"	"50"	"3N"	"1"	"149"	"1"	"1.05"
"1990"	"50"	"3N"	"1"	"151"	"1"	"1.28"
"1990"	"50"	"3N"	"1"	"152"	"2"	"2.28"
"1990"	"50"	"3N"	"1"	"154"	"1"	"1.05"
"1990"	"50"	"3N"	"1"	"156"	"1"	"1.05"
"1990"	"50"	"3N"	"2"	"82"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"83"	"1"	"1"
"1990"	"50"	"3N"	"2"	"84"	"5"	"5.93"
"1990"	"50"	"3N"	"2"	"85"	"2"	"2.1"
"1990"	"50"	"3N"	"2"	"86"	"4"	"4.73"
"1990"	"50"	"3N"	"2"	"87"	"5"	"5.57"
"1990"	"50"	"3N"	"2"	"88"	"4"	"4.3"
"1990"	"50"	"3N"	"2"	"89"	"2"	"2.07"
"1990"	"50"	"3N"	"2"	"90"	"6"	"6.19"
"1990"	"50"	"3N"	"2"	"91"	"4"	"4.55"
"1990"	"50"	"3N"	"2"	"92"	"2"	"2.02"
"1990"	"50"	"3N"	"2"	"93"	"1"	"1.08"
"1990"	"50"	"3N"	"2"	"94"	"2"	"2.28"
"1990"	"50"	"3N"	"2"	"95"	"3"	"3.53"
"1990"	"50"	"3N"	"2"	"96"	"3"	"3.25"
"1990"	"50"	"3N"	"2"	"97"	"5"	"5.64"
"1990"	"50"	"3N"	"2"	"98"	"2"	"2.3"
"1990"	"50"	"3N"	"2"	"101"	"4"	"4.33"
"1990"	"50"	"3N"	"2"	"102"	"1"	"1.05"
"1990"	"50"	"3N"	"2"	"104"	"3"	"3.47"
"1990"	"50"	"3N"	"2"	"105"	"2"	"2.33"
"1990"	"50"	"3N"	"2"	"107"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"108"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"109"	"1"	"1"
"1990"	"50"	"3N"	"2"	"111"	"2"	"2.23"
"1990"	"50"	"3N"	"2"	"112"	"4"	"4.09"
"1990"	"50"	"3N"	"2"	"113"	"5"	"5.44"
"1990"	"50"	"3N"	"2"	"114"	"2"	"2.45"
"1990"	"50"	"3N"	"2"	"115"	"2"	"2.04"
"1990"	"50"	"3N"	"2"	"116"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"117"	"3"	"3.27"
"1990"	"50"	"3N"	"2"	"118"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"119"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"121"	"3"	"3.35"
"1990"	"50"	"3N"	"2"	"122"	"2"	"2"
"1990"	"50"	"3N"	"2"	"123"	"3"	"3.28"
"1990"	"50"	"3N"	"2"	"124"	"2"	"2.25"
"1990"	"50"	"3N"	"2"	"125"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"126"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"128"	"3"	"3.28"
"1990"	"50"	"3N"	"2"	"129"	"2"	"2.02"
"1990"	"50"	"3N"	"2"	"130"	"3"	"3.34"
"1990"	"50"	"3N"	"2"	"131"	"2"	"2.23"
"1990"	"50"	"3N"	"2"	"132"	"2"	"2.07"
"1990"	"50"	"3N"	"2"	"133"	"2"	"2.02"
"1990"	"50"	"3N"	"2"	"134"	"2"	"2.36"
"1990"	"50"	"3N"	"2"	"135"	"1"	"1.1"
"1990"	"50"	"3N"	"2"	"136"	"2"	"2.42"
"1990"	"50"	"3N"	"2"	"138"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"139"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"140"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"141"	"3"	"3.83"
"1990"	"50"	"3N"	"2"	"142"	"4"	"4.28"
"1990"	"50"	"3N"	"2"	"143"	"2"	"2.6"
"1990"	"50"	"3N"	"2"	"144"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"146"	"1"	"1.13"
"1990"	"50"	"3N"	"2"	"147"	"2"	"2.1"
"1990"	"50"	"3N"	"2"	"148"	"3"	"3.07"
"1990"	"50"	"3N"	"2"	"149"	"3"	"3.09"
"1990"	"50"	"3N"	"2"	"151"	"5"	"5.73"
"1990"	"50"	"3N"	"2"	"152"	"1"	"1.11"
"1990"	"50"	"3N"	"2"	"153"	"2"	"2.17"
"1990"	"50"	"3N"	"2"	"155"	"3"	"3.28"
"1990"	"50"	"3N"	"2"	"157"	"1"	"1"
"1990"	"50"	"3N"	"2"	"161"	"3"	"3.05"
"1990"	"50"	"3N"	"2"	"162"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"163"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"165"	"1"	"1.28"
"1990"	"50"	"3N"	"2"	"167"	"2"	"2.05"
"1990"	"50"	"3N"	"2"	"168"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"171"	"2"	"2.31"
"1990"	"50"	"3N"	"2"	"172"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"176"	"1"	"1.02"
"1990"	"50"	"3N"	"2"	"178"	"1"	"1"
"1990"	"50"	"3N"	"2"	"182"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"184"	"1"	"1.23"
"1990"	"50"	"3N"	"2"	"186"	"1"	"1"
"1990"	"50"	"3N"	"2"	"187"	"1"	"1.23"
"1990"	"50"	"3O"	"0"	"76"	"3"	"3.67"
"1990"	"50"	"3O"	"0"	"77"	"2"	"2"
"1990"	"50"	"3O"	"0"	"78"	"2"	"2"
"1990"	"50"	"3O"	"0"	"80"	"4"	"5.84"
"1990"	"50"	"3O"	"0"	"81"	"8"	"10"
"1990"	"50"	"3O"	"0"	"82"	"13"	"15.09"
"1990"	"50"	"3O"	"0"	"83"	"5"	"7.1"
"1990"	"50"	"3O"	"0"	"84"	"5"	"6.4"
"1990"	"50"	"3O"	"0"	"85"	"4"	"5.17"
"1990"	"50"	"3O"	"0"	"86"	"7"	"8.87"
"1990"	"50"	"3O"	"0"	"87"	"5"	"6.49"
"1990"	"50"	"3O"	"0"	"88"	"12"	"13.98"
"1990"	"50"	"3O"	"0"	"89"	"7"	"8.36"
"1990"	"50"	"3O"	"0"	"90"	"8"	"8.93"
"1990"	"50"	"3O"	"0"	"91"	"11"	"15.82"
"1990"	"50"	"3O"	"0"	"92"	"4"	"4.67"
"1990"	"50"	"3O"	"0"	"93"	"14"	"22.93"
"1990"	"50"	"3O"	"0"	"94"	"11"	"13.35"
"1990"	"50"	"3O"	"0"	"95"	"11"	"20.64"
"1990"	"50"	"3O"	"0"	"96"	"8"	"9.67"
"1990"	"50"	"3O"	"0"	"97"	"14"	"19.83"
"1990"	"50"	"3O"	"0"	"98"	"8"	"10.18"
"1990"	"50"	"3O"	"0"	"99"	"12"	"13.72"
"1990"	"50"	"3O"	"0"	"100"	"9"	"11.14"
"1990"	"50"	"3O"	"0"	"101"	"7"	"10.46"
"1990"	"50"	"3O"	"0"	"102"	"8"	"8.08"
"1990"	"50"	"3O"	"0"	"103"	"5"	"9.64"
"1990"	"50"	"3O"	"0"	"104"	"10"	"12.71"
"1990"	"50"	"3O"	"0"	"105"	"9"	"10.37"
"1990"	"50"	"3O"	"0"	"106"	"8"	"8.15"
"1990"	"50"	"3O"	"0"	"107"	"10"	"10.76"
"1990"	"50"	"3O"	"0"	"108"	"8"	"12.25"
"1990"	"50"	"3O"	"0"	"109"	"9"	"15.23"
"1990"	"50"	"3O"	"0"	"110"	"4"	"4.08"
"1990"	"50"	"3O"	"0"	"111"	"5"	"5.49"
"1990"	"50"	"3O"	"0"	"112"	"10"	"10.54"
"1990"	"50"	"3O"	"0"	"113"	"2"	"2.67"
"1990"	"50"	"3O"	"0"	"114"	"6"	"6.23"
"1990"	"50"	"3O"	"0"	"115"	"4"	"4.15"
"1990"	"50"	"3O"	"0"	"116"	"7"	"7.4"
"1990"	"50"	"3O"	"0"	"117"	"5"	"5.08"
"1990"	"50"	"3O"	"0"	"118"	"1"	"1"
"1990"	"50"	"3O"	"0"	"119"	"2"	"2"
"1990"	"50"	"3O"	"0"	"120"	"2"	"2.15"
"1990"	"50"	"3O"	"0"	"121"	"2"	"2.76"
"1990"	"50"	"3O"	"0"	"122"	"3"	"3.67"
"1990"	"50"	"3O"	"0"	"123"	"2"	"2"
"1990"	"50"	"3O"	"0"	"124"	"1"	"1"
"1990"	"50"	"3O"	"0"	"125"	"1"	"1"
"1990"	"50"	"3O"	"0"	"127"	"2"	"2.25"
"1990"	"50"	"3O"	"0"	"129"	"1"	"1.08"
"1990"	"50"	"3O"	"0"	"130"	"5"	"5.17"
"1990"	"50"	"3O"	"0"	"131"	"2"	"2.17"
"1990"	"50"	"3O"	"0"	"132"	"3"	"3.17"
"1990"	"50"	"3O"	"0"	"135"	"4"	"4.08"
"1990"	"50"	"3O"	"0"	"136"	"1"	"1.08"
"1990"	"50"	"3O"	"0"	"139"	"2"	"2.08"
"1990"	"50"	"3O"	"0"	"140"	"2"	"2.57"
"1990"	"50"	"3O"	"0"	"142"	"1"	"1"
"1990"	"50"	"3O"	"0"	"151"	"1"	"1"
"1990"	"50"	"3O"	"1"	"82"	"4"	"4.75"
"1990"	"50"	"3O"	"1"	"83"	"2"	"3.65"
"1990"	"50"	"3O"	"1"	"84"	"2"	"10.66"
"1990"	"50"	"3O"	"1"	"85"	"4"	"7.57"
"1990"	"50"	"3O"	"1"	"86"	"6"	"13.27"
"1990"	"50"	"3O"	"1"	"87"	"4"	"6.62"
"1990"	"50"	"3O"	"1"	"88"	"4"	"7.32"
"1990"	"50"	"3O"	"1"	"89"	"4"	"9.92"
"1990"	"50"	"3O"	"1"	"90"	"5"	"7.63"
"1990"	"50"	"3O"	"1"	"91"	"3"	"5.34"
"1990"	"50"	"3O"	"1"	"92"	"7"	"14.21"
"1990"	"50"	"3O"	"1"	"93"	"3"	"5.69"
"1990"	"50"	"3O"	"1"	"94"	"4"	"6.01"
"1990"	"50"	"3O"	"1"	"95"	"5"	"12.03"
"1990"	"50"	"3O"	"1"	"96"	"6"	"11.01"
"1990"	"50"	"3O"	"1"	"97"	"5"	"12.03"
"1990"	"50"	"3O"	"1"	"98"	"2"	"2.83"
"1990"	"50"	"3O"	"1"	"99"	"5"	"15.39"
"1990"	"50"	"3O"	"1"	"100"	"2"	"7.14"
"1990"	"50"	"3O"	"1"	"101"	"2"	"2.17"
"1990"	"50"	"3O"	"1"	"102"	"4"	"4.74"
"1990"	"50"	"3O"	"1"	"103"	"2"	"2.77"
"1990"	"50"	"3O"	"1"	"104"	"3"	"7.56"
"1990"	"50"	"3O"	"1"	"105"	"3"	"7.96"
"1990"	"50"	"3O"	"1"	"106"	"3"	"8.29"
"1990"	"50"	"3O"	"1"	"107"	"3"	"11.81"
"1990"	"50"	"3O"	"1"	"108"	"2"	"2.65"
"1990"	"50"	"3O"	"1"	"109"	"2"	"4.54"
"1990"	"50"	"3O"	"1"	"111"	"2"	"2.65"
"1990"	"50"	"3O"	"1"	"112"	"1"	"1.02"
"1990"	"50"	"3O"	"1"	"116"	"2"	"2.44"
"1990"	"50"	"3O"	"1"	"117"	"2"	"2.44"
"1990"	"50"	"3O"	"1"	"119"	"1"	"1.02"
"1990"	"50"	"3O"	"1"	"134"	"1"	"1.02"
"1990"	"50"	"3O"	"2"	"81"	"4"	"4.07"
"1990"	"50"	"3O"	"2"	"82"	"1"	"2.79"
"1990"	"50"	"3O"	"2"	"84"	"7"	"15.66"
"1990"	"50"	"3O"	"2"	"85"	"2"	"2.98"
"1990"	"50"	"3O"	"2"	"86"	"4"	"4"
"1990"	"50"	"3O"	"2"	"87"	"7"	"15.79"
"1990"	"50"	"3O"	"2"	"88"	"6"	"15.38"
"1990"	"50"	"3O"	"2"	"89"	"3"	"3.03"
"1990"	"50"	"3O"	"2"	"90"	"1"	"1.96"
"1990"	"50"	"3O"	"2"	"91"	"1"	"1.69"
"1990"	"50"	"3O"	"2"	"92"	"5"	"6.38"
"1990"	"50"	"3O"	"2"	"93"	"4"	"4.72"
"1990"	"50"	"3O"	"2"	"94"	"5"	"6.68"
"1990"	"50"	"3O"	"2"	"95"	"2"	"3.71"
"1990"	"50"	"3O"	"2"	"96"	"2"	"2"
"1990"	"50"	"3O"	"2"	"97"	"1"	"1.15"
"1990"	"50"	"3O"	"2"	"98"	"2"	"2"
"1990"	"50"	"3O"	"2"	"99"	"2"	"3.11"
"1990"	"50"	"3O"	"2"	"100"	"1"	"1.03"
"1990"	"50"	"3O"	"2"	"102"	"1"	"1.15"
"1990"	"50"	"3O"	"2"	"103"	"2"	"3.94"
"1990"	"50"	"3O"	"2"	"105"	"1"	"1.15"
"1990"	"50"	"3O"	"2"	"106"	"1"	"1.23"
"1990"	"50"	"3O"	"2"	"107"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"108"	"2"	"6.39"
"1990"	"50"	"3O"	"2"	"110"	"3"	"3.57"
"1990"	"50"	"3O"	"2"	"111"	"1"	"1"
"1990"	"50"	"3O"	"2"	"113"	"2"	"6.39"
"1990"	"50"	"3O"	"2"	"117"	"1"	"1"
"1990"	"50"	"3O"	"2"	"127"	"1"	"1.15"
"1990"	"50"	"3O"	"2"	"128"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"131"	"2"	"2.83"
"1990"	"50"	"3O"	"2"	"132"	"2"	"2.3"
"1990"	"50"	"3O"	"2"	"134"	"2"	"2.9"
"1990"	"50"	"3O"	"2"	"136"	"1"	"1"
"1990"	"50"	"3O"	"2"	"137"	"1"	"1.75"
"1990"	"50"	"3O"	"2"	"138"	"1"	"1.75"
"1990"	"50"	"3O"	"2"	"140"	"2"	"2.04"
"1990"	"50"	"3O"	"2"	"141"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"143"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"145"	"1"	"1.15"
"1990"	"50"	"3O"	"2"	"148"	"1"	"1"
"1990"	"50"	"3O"	"2"	"149"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"153"	"2"	"2.04"
"1990"	"50"	"3O"	"2"	"158"	"1"	"1.02"
"1990"	"50"	"3O"	"2"	"159"	"1"	"1.02"
"1990"	"50"	"3O"	"2"	"166"	"1"	"1.42"
"1990"	"50"	"3O"	"2"	"182"	"1"	"1"
"1990"	"50"	"3O"	"2"	"185"	"1"	"1"
"1990"	"50"	"3O"	"2"	"186"	"1"	"1"
"1990"	"50"	"3O"	"2"	"198"	"1"	"1"
"1990"	"50"	"3O"	"2"	"206"	"1"	"1.15"
"1990"	"50"	"3PS"	"0"	"70"	"3"	"5.27"
"1990"	"50"	"3PS"	"0"	"72"	"2"	"6.91"
"1990"	"50"	"3PS"	"0"	"73"	"4"	"9.48"
"1990"	"50"	"3PS"	"0"	"74"	"2"	"6.97"
"1990"	"50"	"3PS"	"0"	"75"	"1"	"2.21"
"1990"	"50"	"3PS"	"0"	"76"	"2"	"2.47"
"1990"	"50"	"3PS"	"0"	"77"	"5"	"21.24"
"1990"	"50"	"3PS"	"0"	"78"	"2"	"10.45"
"1990"	"50"	"3PS"	"0"	"79"	"3"	"10.63"
"1990"	"50"	"3PS"	"0"	"80"	"1"	"5.22"
"1990"	"50"	"3PS"	"0"	"134"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"138"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"139"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"142"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"147"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"148"	"1"	"1"
"1990"	"50"	"3PS"	"0"	"153"	"1"	"1"
"1990"	"50"	"3PS"	"1"	"81"	"8"	"13.38"
"1990"	"50"	"3PS"	"1"	"82"	"5"	"8.68"
"1990"	"50"	"3PS"	"1"	"83"	"8"	"13.32"
"1990"	"50"	"3PS"	"1"	"84"	"4"	"7.16"
"1990"	"50"	"3PS"	"1"	"85"	"5"	"10.08"
"1990"	"50"	"3PS"	"1"	"86"	"10"	"20.54"
"1990"	"50"	"3PS"	"1"	"87"	"5"	"8.68"
"1990"	"50"	"3PS"	"1"	"88"	"1"	"1.64"
"1990"	"50"	"3PS"	"1"	"89"	"7"	"11.62"
"1990"	"50"	"3PS"	"1"	"90"	"8"	"13.82"
"1990"	"50"	"3PS"	"1"	"91"	"4"	"6.1"
"1990"	"50"	"3PS"	"1"	"92"	"4"	"6.16"
"1990"	"50"	"3PS"	"1"	"93"	"20"	"28.63"
"1990"	"50"	"3PS"	"1"	"94"	"7"	"14.6"
"1990"	"50"	"3PS"	"1"	"95"	"11"	"18.9"
"1990"	"50"	"3PS"	"1"	"96"	"7"	"10.52"
"1990"	"50"	"3PS"	"1"	"97"	"10"	"18.99"
"1990"	"50"	"3PS"	"1"	"98"	"11"	"22.72"
"1990"	"50"	"3PS"	"1"	"99"	"7"	"13.18"
"1990"	"50"	"3PS"	"1"	"100"	"7"	"15.8"
"1990"	"50"	"3PS"	"1"	"101"	"10"	"14.85"
"1990"	"50"	"3PS"	"1"	"102"	"16"	"24.83"
"1990"	"50"	"3PS"	"1"	"103"	"5"	"9.17"
"1990"	"50"	"3PS"	"1"	"104"	"4"	"5.71"
"1990"	"50"	"3PS"	"1"	"105"	"10"	"17.46"
"1990"	"50"	"3PS"	"1"	"106"	"11"	"19.75"
"1990"	"50"	"3PS"	"1"	"107"	"7"	"11.51"
"1990"	"50"	"3PS"	"1"	"108"	"4"	"6.64"
"1990"	"50"	"3PS"	"1"	"109"	"9"	"16.52"
"1990"	"50"	"3PS"	"1"	"110"	"4"	"7.69"
"1990"	"50"	"3PS"	"1"	"111"	"7"	"14.23"
"1990"	"50"	"3PS"	"1"	"112"	"8"	"13.91"
"1990"	"50"	"3PS"	"1"	"113"	"5"	"7.09"
"1990"	"50"	"3PS"	"1"	"114"	"7"	"12.76"
"1990"	"50"	"3PS"	"1"	"115"	"9"	"17.75"
"1990"	"50"	"3PS"	"1"	"116"	"5"	"7.1"
"1990"	"50"	"3PS"	"1"	"117"	"2"	"6.45"
"1990"	"50"	"3PS"	"1"	"118"	"3"	"4.21"
"1990"	"50"	"3PS"	"1"	"119"	"2"	"6.05"
"1990"	"50"	"3PS"	"1"	"120"	"4"	"7.26"
"1990"	"50"	"3PS"	"1"	"121"	"2"	"2.01"
"1990"	"50"	"3PS"	"1"	"122"	"1"	"1"
"1990"	"50"	"3PS"	"1"	"123"	"3"	"11.11"
"1990"	"50"	"3PS"	"1"	"124"	"1"	"5.05"
"1990"	"50"	"3PS"	"1"	"126"	"1"	"2.21"
"1990"	"50"	"3PS"	"1"	"127"	"1"	"2.1"
"1990"	"50"	"3PS"	"1"	"129"	"1"	"5.05"
"1990"	"50"	"3PS"	"1"	"130"	"1"	"1"
"1990"	"50"	"3PS"	"1"	"136"	"2"	"2.76"
"1990"	"50"	"3PS"	"1"	"137"	"1"	"2.21"
"1990"	"50"	"3PS"	"1"	"140"	"1"	"2.21"
"1990"	"50"	"3PS"	"1"	"144"	"1"	"2.21"
"1990"	"50"	"3PS"	"1"	"151"	"1"	"1.4"
"1990"	"50"	"3PS"	"1"	"153"	"1"	"1.4"
"1990"	"50"	"3PS"	"2"	"77"	"1"	"1.69"
"1990"	"50"	"3PS"	"2"	"81"	"2"	"2"
"1990"	"50"	"3PS"	"2"	"82"	"3"	"4.21"
"1990"	"50"	"3PS"	"2"	"83"	"4"	"6.93"
"1990"	"50"	"3PS"	"2"	"84"	"3"	"5.54"
"1990"	"50"	"3PS"	"2"	"85"	"1"	"1"
"1990"	"50"	"3PS"	"2"	"86"	"5"	"9.7"
"1990"	"50"	"3PS"	"2"	"87"	"3"	"5.23"
"1990"	"50"	"3PS"	"2"	"88"	"2"	"2.87"
"1990"	"50"	"3PS"	"2"	"89"	"5"	"11.1"
"1990"	"50"	"3PS"	"2"	"90"	"1"	"1"
"1990"	"50"	"3PS"	"2"	"91"	"3"	"4.03"
"1990"	"50"	"3PS"	"2"	"92"	"3"	"4.67"
"1990"	"50"	"3PS"	"2"	"93"	"3"	"7.8"
"1990"	"50"	"3PS"	"2"	"94"	"3"	"4.39"
"1990"	"50"	"3PS"	"2"	"95"	"2"	"6.69"
"1990"	"50"	"3PS"	"2"	"96"	"2"	"2.4"
"1990"	"50"	"3PS"	"2"	"97"	"2"	"3.61"
"1990"	"50"	"3PS"	"2"	"98"	"3"	"7.69"
"1990"	"50"	"3PS"	"2"	"99"	"1"	"1.88"
"1990"	"50"	"3PS"	"2"	"100"	"1"	"5.05"
"1990"	"50"	"3PS"	"2"	"101"	"1"	"1"
"1990"	"50"	"3PS"	"2"	"104"	"5"	"11.75"
"1990"	"50"	"3PS"	"2"	"105"	"3"	"7.69"
"1990"	"50"	"3PS"	"2"	"106"	"2"	"2.75"
"1990"	"50"	"3PS"	"2"	"108"	"2"	"3.21"
"1990"	"50"	"3PS"	"2"	"109"	"2"	"2.8"
"1990"	"50"	"3PS"	"2"	"110"	"1"	"1.4"
"1990"	"50"	"3PS"	"2"	"111"	"2"	"6.69"
"1990"	"50"	"3PS"	"2"	"112"	"1"	"2.35"
"1990"	"50"	"3PS"	"2"	"113"	"2"	"3.76"
"1990"	"50"	"3PS"	"2"	"114"	"3"	"3.4"
"1990"	"50"	"3PS"	"2"	"116"	"3"	"7.8"
"1990"	"50"	"3PS"	"2"	"117"	"1"	"2.35"
